"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"2962";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:05.301886";"Facebook:/<post-id>/comments";"AJ Collins But we did win. Or do own goals only not count when they’re in Spurs’ favour. These football rules are just so confusing. 🤷🏻‍♂️";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"2963";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:05.301886";"Facebook:/<post-id>/comments";"TTID";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"2964";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:05.301886";"Facebook:/<post-id>/comments";"Craig Peterson wondered how long it would take you to churp up. 😂";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"2965";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:05.301886";"Facebook:/<post-id>/comments";"Totally undeserved";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"2966";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:05.301886";"Facebook:/<post-id>/comments";"Dave Cantor Thanks for the correction  It's actually a typographical error";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"2967";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:05.301886";"Facebook:/<post-id>/comments";"Uy Ena the same buck Jota got his comeuppance today and I never felt happier.  He deserved three yellows today!";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"2968";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:05.301886";"Facebook:/<post-id>/comments";"Matthew 🫶";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"2969";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:05.301886";"Facebook:/<post-id>/comments";"AMAZING YES";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"2970";"35";"2";"351687753504_857584222388439";"offcut";"";"fetched (200)";"2023-10-19 22:42:05.301886";"Facebook:/<post-id>/comments";"";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"2971";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:05.835942";"Facebook:/<post-id>/comments";"Kim Hoàng 😂";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"2972";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:05.835942";"Facebook:/<post-id>/comments";"Thuỷ Nguyễn aww so sad x";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"2973";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:05.835942";"Facebook:/<post-id>/comments";"Marching with The VAR";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"2974";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:05.835942";"Facebook:/<post-id>/comments";"Very undeserving win";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"2975";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:05.835942";"Facebook:/<post-id>/comments";"Arafat Rahman Rahad don't cry anymore, 3 pts is what it matters.";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"2976";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:05.835942";"Facebook:/<post-id>/comments";"Liver pool players should join the WrestleMania I thought they can fit";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"2977";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:05.835942";"Facebook:/<post-id>/comments";"🤍🤍🤍";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"2978";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:05.835942";"Facebook:/<post-id>/comments";"Craig Peterson Tottenham where lucky. Some real poor Ref decisions cost Liverpool not because they were out played. I’m not being bitter and good on Tottenham they are doing well this season. Liverpool will bounce back,and City lost this will be a good season";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"2979";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:05.835942";"Facebook:/<post-id>/comments";"This former Celtic coach has changed this common Tottenham team to tittle contenders";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"2980";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:05.835942";"Facebook:/<post-id>/comments";"Trevor McCarthy 😘";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"2981";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:05.835942";"Facebook:/<post-id>/comments";"Ravi K Jani";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"2982";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:05.835942";"Facebook:/<post-id>/comments";"Freeworld Joey Buddy You're Not A Mutual Supporter You're A Hater So Ion Expect You To Say Anything Better 💯";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"2983";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:05.835942";"Facebook:/<post-id>/comments";"Shai Jani";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"2984";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:05.835942";"Facebook:/<post-id>/comments";"Wooowww";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"2985";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:05.835942";"Facebook:/<post-id>/comments";"Anyone else here to see if the spurs fans are deluded?";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"2986";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:05.835942";"Facebook:/<post-id>/comments";"Corrupted team in England,shame on you to win this tricky game";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"2987";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:05.835942";"Facebook:/<post-id>/comments";"You win because of the referee";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"2988";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:05.835942";"Facebook:/<post-id>/comments";"No eye refree....nine men but best performance Liverpool.";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"2989";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:05.835942";"Facebook:/<post-id>/comments";"I Heta you Joel Matip";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"2990";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:05.835942";"Facebook:/<post-id>/comments";"Uy Ena 😠😠😠";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"2991";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:05.835942";"Facebook:/<post-id>/comments";"Rat lol";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"2992";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:05.835942";"Facebook:/<post-id>/comments";"Kim Hoàng";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"2993";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:05.835942";"Facebook:/<post-id>/comments";"https://ndibasports.com";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"2994";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:05.835942";"Facebook:/<post-id>/comments";"Keeping working in vain...  You can't get beyond your usual 5th place Useless team.";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"2995";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:05.835942";"Facebook:/<post-id>/comments";"Coys";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"2996";"35";"2";"351687753504_857584222388439";"offcut";"";"fetched (200)";"2023-10-19 22:42:05.835942";"Facebook:/<post-id>/comments";"";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"2997";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.341211";"Facebook:/<post-id>/comments";"Congratulations,  ref did you a solid";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"2998";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.341211";"Facebook:/<post-id>/comments";"Angeball";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"2999";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.341211";"Facebook:/<post-id>/comments";"Brilliant score 👏";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3000";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.341211";"Facebook:/<post-id>/comments";"Real Madrid Tottenham";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3001";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.341211";"Facebook:/<post-id>/comments";"Finally justice over the bin dippers";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3002";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.341211";"Facebook:/<post-id>/comments";"Sara Mohamed go take your head for a 💩 😂😂😂😂😂🤡🤡🤡";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3003";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.341211";"Facebook:/<post-id>/comments";"Get in there!";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3004";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.341211";"Facebook:/<post-id>/comments";"فريقي 🤍";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3005";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.341211";"Facebook:/<post-id>/comments";"Weldon boys ♥️♥️♥️";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3006";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.341211";"Facebook:/<post-id>/comments";"Jason Nicholson Ange ball";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3007";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.341211";"Facebook:/<post-id>/comments";"Kim Hoàng no one forced Liverpool to play in a manner that would invite red cards...";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3008";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.341211";"Facebook:/<post-id>/comments";"Sara Mohamed Last years Liverpool always had generous pens against Tottenham, we said nothing. Today you have the same treatment and you cannot stop crying";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3009";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.341211";"Facebook:/<post-id>/comments";"Jwhny Most-senior exactly menh";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3010";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.341211";"Facebook:/<post-id>/comments";"Congratulations";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3011";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.341211";"Facebook:/<post-id>/comments";"Ton Brown But we won😆🤗";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3012";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.341211";"Facebook:/<post-id>/comments";"Nguyễn Đặng Phong Nam";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3013";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.341211";"Facebook:/<post-id>/comments";"Abuukar Wawa which lad";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3014";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.341211";"Facebook:/<post-id>/comments";"Michael Silverthorne";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3015";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.341211";"Facebook:/<post-id>/comments";"Didn't see the game, but the stat's indicate we dominated the game. Y/N ?";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3016";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.341211";"Facebook:/<post-id>/comments";"George Morningstar today it giveth not. It taketh from Liverpool 🤣🤣🤣";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3017";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.341211";"Facebook:/<post-id>/comments";"Debra Mahon  bet your delighted";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3018";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.341211";"Facebook:/<post-id>/comments";"This is so fantastic";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3019";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.341211";"Facebook:/<post-id>/comments";"C O Y S 👏🏾👏🏾👏🏾🫶🏾";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3020";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.341211";"Facebook:/<post-id>/comments";"COYS";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3021";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.341211";"Facebook:/<post-id>/comments";"Selamat buat Tottenham Hotspur";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3022";"35";"2";"351687753504_857584222388439";"offcut";"";"fetched (200)";"2023-10-19 22:42:06.341211";"Facebook:/<post-id>/comments";"";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3023";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.853315";"Facebook:/<post-id>/comments";"Tanaka Machaya Tanabae 💯💯💯";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3024";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.853315";"Facebook:/<post-id>/comments";"Lovvvvve youu so much 💜💜💜😘";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3025";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.853315";"Facebook:/<post-id>/comments";"Ange wins again.";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3026";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.853315";"Facebook:/<post-id>/comments";"🔥🔥🔥🔥🔥 congratulations";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3027";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.853315";"Facebook:/<post-id>/comments";"Love it when fans of the opposition lose and say how they were robbed. Other way round they wouldn't be chirping. And they post pics of winning champions league and premier league like that matters now.";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3028";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.853315";"Facebook:/<post-id>/comments";"No pride in this victory, Spurs have been great so far, but didn’t deserve this win. Liverpool scored and was ruled of incorrectly, the first red isn’t a red. Jotas first yellow was diving and should’ve gone the other way. To celebrate this victory is like celebrating you’ve won the election in North Korea.";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3029";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.853315";"Facebook:/<post-id>/comments";"Wonderful match. Tense and dramatic. Liverpool were brave and we were determined. Great win for us!";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3030";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.853315";"Facebook:/<post-id>/comments";"رهانات 🤯🙄";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3031";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.853315";"Facebook:/<post-id>/comments";"Andrew Bundgaard Alex Bundgaard";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3032";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.853315";"Facebook:/<post-id>/comments";"Announcing the continuation of Saqar’s summer; a warning to humans  In the name of Allah the All Merciful, the Most Merciful, the One, the Subduer, He creates whom He pleases, prayer of forgiveness and peace be upon the seal of prophets and messengers; Mohammad messenger of Allah, and upon all righteous of Allah’s servants among the nations of Allah’s kingdom altogether; that stride (on land) or fly, and among the ancients, also among the upper assembly till judgment day, then after this..   Let both sin-laden [mankind and jinn] bear witness, surely Allah is sufficient as a witness for a fact that I do not speak except the truth from Allah, and since I know from Allah what you do not know, I announce to the worlds the continuation of Saqar’s summer that entered this year of yours 2023 AD, and I announce that autumn season is hotter than summer season.  Perhaps the entire population of humans would like to say: “Oh the Subtle One, oh the Subtle One! So how can the autumn heat be more intense than the summer heat? We are counting with fingers to enter autumn to begin the moderation of temperature levels. O Nasser Mohammad Al-Yemeni, are you babbling about what you do not know? Since when is the heat of autumn more intense than the heat of summer?!”.  Then replies to you the national international Nasser Mohammad Al-Yemeni, and I say: It’s not the heat of the planet Saqar that you can hide just as you hide the signs of admonitions to take a lesson for the dingy disease, the difficult Corona, and those who hinder others will die in their rage, surely then you will know that indeed we are truthful.  O community of non-Arabs and Arabs, did I not tell you that you have entered the summer of Saqar in this current year of yours, 2023 AD? Since they cannot hide the continued summer of Saqar until the night of passage of planet Saqar, it would obscure the sky from earth, starting with the celestial eclipse from the south side, southeast, and southwest. It would spread over the west and east. Accordingly with Allah’s permission, we will make the equation a mathematics (1 + 1 = 2). Indeed, since I know from Allah what you do not know, therefore you will not find that I make return lines like you do, or say that I predict, or say that I assume theories like (the meteorologists) climate scientists holders of global warming theories due to carbon dioxide, according to the fatwa of the United Nations Climate Organization. They know that it is unscientific and illogical - the theory of global warming holders, but they do not find what they say about the cause for the rise in temperature levels of the planet earth, because they do not know, certainly far from, very far.  In fact I am khalifa of Allah; the national international Imam Mahdi Nasser Mohammad Al-Yemeni, I announce to the worlds that the intense summer of Saqar; the most grievous and more bitter will sweep through the coming winter, thus destroying winter in the (Arctic) circle of the north pole, the dwelling of the worlds, for the fact the worlds are impatiently awaiting the coming winter with extreme patience, and for that I announce to the worlds from what my Lord has taught me, that you will find, starting from (December 21) of this year, 2023 AD, that the winter season is much hotter, because those who do not reason will not take a lesson from the heat of the autumn season when they find that the autumn is hottest than the ended summer. The entire planet earth with its both poles (the southern pole (Antarctic) circle, the northern pole (Arctic) circle, and the Middle East) has entered the summer of Saqar.  So when will you understand the news that you truly entered the direct summer of Saqar so you would say: Allah spoke the truth Also His khalifa, the Imam Mahdi Nasser Mohammad Al-Yemeni? How much they exceeded with the warnings, yet the exclusive argument is Allah’s only for those who want to remember or fear, but unfortunately, signs and warnings are of no use to a people who are not certain that Allah is in control of the kingdom of the heavens and earth, because of their belief in the theories of atheists about Lord of the worlds by naming Allah’s punishment “natural disasters”, Allah has sealed their hearts, so they would not believe until they see the painful chastisement, and we say: What will you do when you find that the autumn is hotter than the summer months? But unfortunately, the signs and warnings do not avail for people who do not believe that Allah is in control of the kingdom of earth and heavens. O people of the climate summit against the disaster of Allah’s climate war, as if they are capable of changing the climate of planet earth! Rather, they allow climate change summits to be held in countries of the Muslims even though it violates the faith of Muslims! Have Muslims become atheists (denying) Allah’s existence, like the countries of the east and west, O people of the Middle East?! The atheists in the East, the West, and the Middle East will surely know who is in control of the kingdom of the heavens and the earth. Is Allah in control, or are they in control?! Glory be to Allah, the Great, Who controls the kingdom of heavens and earth while they are humiliated disgracefully.  In any case, from now on, I announce the escalation in the matter of the autumn heat sign, by Allah’s command. You will find the autumn heat more intense than the summer heat for whoever desires to remember, and it will not cause remembrance to the worlds except upon whom my Lord have mercy, and none will remember except possessors of understanding-minds. As well, we announce from now on, by Allah’s command, the over-spread extreme heat of Saqar for the upcoming winter. Saqar, by the command of Allah the One, the Subduer, Will surely raise the level of raging and roaring heat towards the planet earth from the south, southeast, and southwest, in order to raise Allah’s climate war disaster against the people of planet earth, by Allah’s command, on various types of Allah’s climate war disaster, on land and at sea. And as well with Allah’s command, the intense war escalation of Covid (Mateen) [firm plot from Allah] after the death of Xi Jinping, the President of China, and Allah’s command is preordained decree in the written Book. Let the criminals beware who want to extinguish Allah’s light in the East, West, and the Middle East. Verily, I swear by the Compeller of the heavens and earth, my Lord and your Lord Allah, the One and Subbuer, indeed Allah perfects His light, willingly or unwillingly, even if the criminals hate His prevail..  Imam Mahdi Nasser Mohammad Al-Yemeni 26 - Safar - 1445 AH Sep. 11 - 2023 AD 06:55 am  To read the full statement in clear and coordinated writing from the official website of the Awaited Imam Mahdi Nasser Mohammed Al-Yamani kindly click the below link";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3033";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.853315";"Facebook:/<post-id>/comments";"Sul Hanz Sudy Hanz";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3034";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.853315";"Facebook:/<post-id>/comments";"Match fixing 🤮";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3035";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.853315";"Facebook:/<post-id>/comments";"Cheating on";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3036";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.853315";"Facebook:/<post-id>/comments";"Liverpool were robbed for you! Shameful officiating";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3037";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.853315";"Facebook:/<post-id>/comments";"Jens-Kristian Bech Weesgaard";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3038";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.853315";"Facebook:/<post-id>/comments";"Con ayuda del árbitro, con dos jugadores más y apenas y ganaron con un autogol";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3039";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.853315";"Facebook:/<post-id>/comments";"Only way your pathetic club can win is through cheating";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3040";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.853315";"Facebook:/<post-id>/comments";"Spar this season is Hot";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3041";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.853315";"Facebook:/<post-id>/comments";"Neil Enel Lewis this team ain't winning any trophy tho and Madrid will happily shop on this small team 😂";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3042";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.853315";"Facebook:/<post-id>/comments";"Ange did a great job indeed he Brought great value to the club with a perfect class talent players  Well done coach 👏👏🖤🤍";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3043";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.853315";"Facebook:/<post-id>/comments";"Spurs 2 Liverpool 1. That's all that matters. By the way if you are not a Spurs supporter coming on this page to make comments at least make sense.";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3044";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.853315";"Facebook:/<post-id>/comments";"COYS - Liverpool get into reality you lost";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3045";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.853315";"Facebook:/<post-id>/comments";"Akaafetee Ye Barcelona Lij lubbuu nan gubadhe nama 8tiin taphannee second muraasa kan hafe dogoggoraan nutti galte";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3046";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.853315";"Facebook:/<post-id>/comments";"Fck...U win because of the stupidity of Ref and also the fcking VAR";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"3047";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:06.853315";"Facebook:/<post-id>/comments";"Good game guys";"";"";"";""
