path,id,parent_id,level,object_id,object_type,object_key,query_status,query_time,query_type,snippet.topLevelComment.snippet.textOriginal,snippet.topLevelComment.snippet.likeCount,snippet.totalReplyCount
PRaNTFdCahk/UgzB3yrQgAYXoa-f6vZ4AaABAg,16088,15999,1,UgzB3yrQgAYXoa-f6vZ4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:27.790301,YouTube:/commentThreads,Bruno was key for that Goal Because he took out three defenders one pass🥶 AWB footwork also improved,0,0
PRaNTFdCahk/Ugy8W6lWHSoQI5UG1z14AaABAg,16089,15999,1,Ugy8W6lWHSoQI5UG1z14AaABAg,data,items.*,fetched (200),2023-10-16 14:50:27.790301,YouTube:/commentThreads,Varane what a beast he can don anything u ask,0,0
PRaNTFdCahk/UgyLqaCZU_v9aqvpr9l4AaABAg,16090,15999,1,UgyLqaCZU_v9aqvpr9l4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:27.790301,YouTube:/commentThreads,"If the coach start That Korea guy and Fabio Silva as striker instead of Cunha and Sarabia they would’ve won the match , Cunha really played good game but he’s lack of finishing 😢",0,0
PRaNTFdCahk/UgyPEehs9hO_iK-ChiN4AaABAg,16091,15999,1,UgyPEehs9hO_iK-ChiN4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:27.790301,YouTube:/commentThreads,"Frustrating reffing. Wolves deserved to win by miles. Nonetheless, amazing performance. Let’s keep playing like this and surely we’ll stay up",1,0
PRaNTFdCahk/UgwPeidBwU30ANoZS154AaABAg,16092,15999,1,UgwPeidBwU30ANoZS154AaABAg,data,items.*,fetched (200),2023-10-16 14:50:27.790301,YouTube:/commentThreads,"Daylight robbery. Blatant pen. Useless having VAR if it's not going to be put to use...some of these refs are not fit to ref at premier level. The ref was more concerned with what was happening off the pitch so much so hes ran over to book Gary O'niel instead of getting the right decision on the pitch. I have a strong feeling, if the offending team was reversed the outcome would not have been the same?",0,0
PRaNTFdCahk/UgykRJEgAgwY9yS3fQB4AaABAg,16093,15999,1,UgykRJEgAgwY9yS3fQB4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:27.790301,YouTube:/commentThreads,"but yet again wolves was robbed by the ref and var mistakes, no good after the game saying sorry it should have been given its a point that wolves should have had yet again",0,0
PRaNTFdCahk/UgyanyHld8Umu1ASR-d4AaABAg,16094,15999,1,UgyanyHld8Umu1ASR-d4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:27.790301,YouTube:/commentThreads,"There's a feeling about this team that I didn't have with Lage and late Nuno era. This group feels stronger (physically and mentally). Here's to them surprising the heck out of us this season, in a very good way.",12,2
PRaNTFdCahk/UgyeU8lOJzCa6rLjNUh4AaABAg,16095,15999,1,UgyeU8lOJzCa6rLjNUh4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:27.790301,YouTube:/commentThreads,"ddg (1)makes stupid mistakes, and blames his def. (2)never tell his def what to do . (3)cannot decide what to do when ball at feet. so many problems with ddg  but somehow he manages to play for 12 years. wtf is all the managers thinking. i have been saying ddg is trash goaile but no one believed me. if ddg still playing for man utd, man u would have lost 4-1 to wolves",0,0
PRaNTFdCahk/UgwlMq9xqfkQNLn2_Eh4AaABAg,16096,15999,1,UgwlMq9xqfkQNLn2_Eh4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:27.790301,YouTube:/commentThreads,"The more I see the ""penalty error"", the less I trust officials in the EPL. Disgraceful bias.",0,0
PRaNTFdCahk/Ugz0kjCgkzO77z28sv94AaABAg,16097,15999,1,Ugz0kjCgkzO77z28sv94AaABAg,data,items.*,fetched (200),2023-10-16 14:50:27.790301,YouTube:/commentThreads,맨유 아닌 다른 팀들은 다 pk다,0,0
PRaNTFdCahk/UgyyIj6j9bsrW91lnfV4AaABAg,16098,15999,1,UgyyIj6j9bsrW91lnfV4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:27.790301,YouTube:/commentThreads,"Spurs fan here  What a brilliant match by Wolves. Did not deserve to lose that. Felt harddoneby myself, to be honest. Awful decision not to give a pen by Onana.   All the best 💯👍",1,1
PRaNTFdCahk/UgwAfv8vv01tciEJ-wZ4AaABAg,16099,15999,1,UgwAfv8vv01tciEJ-wZ4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:27.790301,YouTube:/commentThreads,"1:30 Cuhna makes a horrible decision when he could have placed that ball for Neto as shaw committed himself giving more time for Neto. Good play bad pass, Sarabia angle was cut short.",0,0
PRaNTFdCahk/PRaNTFdCahk,16100,15999,1,PRaNTFdCahk,offcut,,fetched (200),2023-10-16 14:50:27.790301,YouTube:/commentThreads,,,
PRaNTFdCahk/UgxgocEIUZqOrALKZlJ4AaABAg,16101,15999,1,UgxgocEIUZqOrALKZlJ4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,Cunha 👏🏻,1,0
PRaNTFdCahk/UgznHe42zlPQUyW3DsB4AaABAg,16102,15999,1,UgznHe42zlPQUyW3DsB4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,the wolves coach has been good since handling Bournemouth his attack is also very neat,0,0
PRaNTFdCahk/Ugxr69ZJimb4RUNTi2p4AaABAg,16103,15999,1,Ugxr69ZJimb4RUNTi2p4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,Poor defending for Manchester United.,0,0
PRaNTFdCahk/UgyzQk5zhFRkbm8_Y5l4AaABAg,16104,15999,1,UgyzQk5zhFRkbm8_Y5l4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,"lol no wolves players shaking the refs hand, don't blame them",0,0
PRaNTFdCahk/UgxFBZWc0-UEZqVoVMF4AaABAg,16105,15999,1,UgxFBZWc0-UEZqVoVMF4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,Penalty all day.,0,0
PRaNTFdCahk/UgzD2YtV-DXxDfQuyn14AaABAg,16106,15999,1,UgzD2YtV-DXxDfQuyn14AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,What is the point of VAR when they cannot get the decision right as evidenced by not just the video but by the fact that the VAR crew have been denied games this week and Wolves have received a pointless apology,0,0
PRaNTFdCahk/UgxrVcNdTMR52mCuTFB4AaABAg,16107,15999,1,UgxrVcNdTMR52mCuTFB4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,Bad Officiating.,0,0
PRaNTFdCahk/UgyPwGk7e2l6r9_sYpx4AaABAg,16108,15999,1,UgyPwGk7e2l6r9_sYpx4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,Manchester United was playing at home if I'm not mistaken🤔🤔,0,0
PRaNTFdCahk/UgwjqCvv2RR64dC6op14AaABAg,16109,15999,1,UgwjqCvv2RR64dC6op14AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,Never a pen.,0,0
PRaNTFdCahk/UgzsEkkRPvhHdjMXN0F4AaABAg,16110,15999,1,UgzsEkkRPvhHdjMXN0F4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,Aya Nouri was the best player in the match,0,0
PRaNTFdCahk/UgxwgYQFgrxh1PaRCr54AaABAg,16111,15999,1,UgxwgYQFgrxh1PaRCr54AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,The persistence of United won the game.  United play ugly and they won. This win will give United the full confidence to meet Tottenham next game.,0,0
PRaNTFdCahk/Ugz82PlzNa0H0pOSsFR4AaABAg,16112,15999,1,Ugz82PlzNa0H0pOSsFR4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,From a utd fan. Shame you still lost ahah lol.,0,0
PRaNTFdCahk/UgzAtsHI5hhnIuuPICl4AaABAg,16113,15999,1,UgzAtsHI5hhnIuuPICl4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,Wolves should try a win with another team an nt Manchester United,0,0
PRaNTFdCahk/Ugzbk9R4RzM5hP8N7zN4AaABAg,16114,15999,1,Ugzbk9R4RzM5hP8N7zN4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,"Really great performance with lots of good chances created. If we play like that every game we will defo score more goals and be absolutely fine position wise this season. We were also robbed of a peno, VAR need to be able to call the ref over without this clear and obvious error bullshit. COYW 🐺🧡🖤",3,0
PRaNTFdCahk/UgxU_QjwQ_IH0UtnrDx4AaABAg,16115,15999,1,UgxU_QjwQ_IH0UtnrDx4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,"i have to say sorry to wolves fans,,,,we not deserve 3 points😮‍💨",0,0
PRaNTFdCahk/UgzXWZUlew3oMG5Z-pp4AaABAg,16116,15999,1,UgzXWZUlew3oMG5Z-pp4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,"I’m a City fan, but yo big ups to Wolves man🐺💛",3,0
PRaNTFdCahk/UgykuQe-7xijr0w-b3V4AaABAg,16117,15999,1,UgykuQe-7xijr0w-b3V4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,They just got lucky,0,0
PRaNTFdCahk/Ugwih0EYYqtSKAKl3ch4AaABAg,16118,15999,1,Ugwih0EYYqtSKAKl3ch4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,Believe me united won’t survive against top teams,0,0
PRaNTFdCahk/UgysmIbLN4FLIc7Wx-l4AaABAg,16119,15999,1,UgysmIbLN4FLIc7Wx-l4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,Wolves played better for sure. If we had wingers from Wolves the game would have been straight forward and the Jose sar the keeper was as good as onana. Wolves will do well this season. commented by a South Korean who is 40years ManU fan.,0,0
PRaNTFdCahk/Ugw0azKx4PL2_o3MiRZ4AaABAg,16120,15999,1,Ugw0azKx4PL2_o3MiRZ4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,俾人撳住嚟砌,0,0
PRaNTFdCahk/UgxbBdqVVvpNU3bbuQZ4AaABAg,16121,15999,1,UgxbBdqVVvpNU3bbuQZ4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,主場踢得好差,0,0
PRaNTFdCahk/UgwL8ZpQpZhqj1t6kyt4AaABAg,16122,15999,1,UgwL8ZpQpZhqj1t6kyt4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,"Bad luck, Wolverhampton Wanderers. Better luck next time. Look forward to playing you at Molineux and beating you by more  goals. 🤝",0,0
PRaNTFdCahk/UgxzWsopc_Mf7fjyjjB4AaABAg,16123,15999,1,UgxzWsopc_Mf7fjyjjB4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,"definitely a penalty for Wolves, what was that ref thinking???",0,0
PRaNTFdCahk/UgzmblWg6YpGx0fFdeB4AaABAg,16124,15999,1,UgzmblWg6YpGx0fFdeB4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,Pemenang sesungguhnya adalah wolves 👍,0,0
PRaNTFdCahk/UgxQP9sKqSc7oUnjlcN4AaABAg,16125,15999,1,UgxQP9sKqSc7oUnjlcN4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,Wan Bissaka was the man of this game!.,0,0
PRaNTFdCahk/UgwYqcjmGt71cbYl7I54AaABAg,16126,15999,1,UgwYqcjmGt71cbYl7I54AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,Wolves are going down back to the championship where they belong,0,0
PRaNTFdCahk/UgwoonUCeVkYKoa11Bx4AaABAg,16127,15999,1,UgwoonUCeVkYKoa11Bx4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,BRUNO FCK UP..   CANT dribble cant  passing and cant deffend HE SHOULD B A UNITED CAPTAIN ..VARRANE YES,0,0
PRaNTFdCahk/UgzxJf-jqiRMusvynbd4AaABAg,16128,15999,1,UgzxJf-jqiRMusvynbd4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,Liderloff blunder,0,0
PRaNTFdCahk/UgzuYHwAwU1SEUTsF814AaABAg,16129,15999,1,UgzuYHwAwU1SEUTsF814AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,"Am a man united fans,wolves could win the game by 3.   United are lucky to escape.   Due to rashford shaw and bruno     Played slopy and no team work",0,0
PRaNTFdCahk/UgyGELTSJFPwEak7jsx4AaABAg,16130,15999,1,UgyGELTSJFPwEak7jsx4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,"Wolves outstanding performance 😍. Pleasure to watch them 🙏, so many chances they created 🤯. And, look at United 🥴, absolutely disaster 😞 game. One thing I can't understand why Rashy used as Striker 😡, he is Perfect Left Winger. Don't do same mistake again 🙏",0,0
PRaNTFdCahk/UgyLeu8pE7fKPXBBqyZ4AaABAg,16131,15999,1,UgyLeu8pE7fKPXBBqyZ4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,"Toon fan here , you was robbed of a well deserved equalizer,",0,0
PRaNTFdCahk/UgzBtrtqdDQ4L2rB5JN4AaABAg,16132,15999,1,UgzBtrtqdDQ4L2rB5JN4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,"This game reminded me of United's first game last season against Brentford/Brighton. The coach initiates a new tactic and the players are lacking the football sense to implement his tactic. Also, the lack of fitness by these players is ridiculous. The wolves players keep bouncing these well paid utd players off the ball.",0,0
PRaNTFdCahk/Ugwos1Vmjd6RFjjaSHN4AaABAg,16133,15999,1,Ugwos1Vmjd6RFjjaSHN4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,Wolf mus be win,0,0
PRaNTFdCahk/Ugws4lcW2wlXE-opeMV4AaABAg,16134,15999,1,Ugws4lcW2wlXE-opeMV4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,GGMU INDONESIA❤❤❤❤,0,0
PRaNTFdCahk/UgwZsiDaldVAClYGuih4AaABAg,16135,15999,1,UgwZsiDaldVAClYGuih4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,If united had got that pen like they should’ve the game would’ve been more open 4 us. Y’all just sat back and countered and we cut y’all open like a gutted fish,0,0
PRaNTFdCahk/Ugx_usD52wBDmbC1IJh4AaABAg,16136,15999,1,Ugx_usD52wBDmbC1IJh4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,"Beautiful football, we just carnt finish the chances",0,0
PRaNTFdCahk/UgwdiK_8w93p24vvbzV4AaABAg,16137,15999,1,UgwdiK_8w93p24vvbzV4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,it was so unfair game for wolves.,0,0
PRaNTFdCahk/UgwsM4vvvHFp5GNCxqJ4AaABAg,16138,15999,1,UgwsM4vvvHFp5GNCxqJ4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,Good ball play I really love how the defence worked,0,0
PRaNTFdCahk/Ugxi2Dbatst8lh1lRn94AaABAg,16139,15999,1,Ugxi2Dbatst8lh1lRn94AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,cunha kept giving neto the ball on a platter,0,0
PRaNTFdCahk/Ugw-6lv3c5YLKF_ZpLF4AaABAg,16140,15999,1,Ugw-6lv3c5YLKF_ZpLF4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,I wonder why United keep fading out in the second half,1,0
PRaNTFdCahk/UgxTwJCa2SB0M_xp6yB4AaABAg,16141,15999,1,UgxTwJCa2SB0M_xp6yB4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,"From a Man United fan, you deserved to win. I was impressed with your physicality.",33,4
PRaNTFdCahk/UgyMqmblo8cpUMx_hp94AaABAg,16142,15999,1,UgyMqmblo8cpUMx_hp94AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,"As United fan I can admit that even though both teams had penalty shouts, if we go off the WC rules it should have been a pen at the end.  Wolves played fantastic but just couldn’t finish their chances.",1,0
PRaNTFdCahk/Ugy5C3JKutAr0WkHRmx4AaABAg,16143,15999,1,Ugy5C3JKutAr0WkHRmx4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,They ran through that midfield. United midfield out of Sort.,0,1
PRaNTFdCahk/UgzvH9cyQBYjkuAlbdd4AaABAg,16144,15999,1,UgzvH9cyQBYjkuAlbdd4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,thanks for the extended highlights! from a united fan. united so bad and got lucky,0,0
PRaNTFdCahk/UgxfZmf3w-4BWsJTZuR4AaABAg,16145,15999,1,UgxfZmf3w-4BWsJTZuR4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,"Cunha needs to work on finishing. He is good enough to take Wolves into the top 6 this season. If he doesn't, he'll be another Adama Traore.  I'm a Utd fan. I heard about the Semeido handball. His hands were glued to his body.   As for the Onana incident, I feel it was dangerous and may have deserved a penalty. I think they got it all mixed up because the collision was with a player who didn't make contact with the ball. [I DON'T KNOW ALL THE WOLVES PLAYERS]  It's still dangerous play by Onana. And bad officiating by the ref for not even reviewing VAR footage for himself.",10,1
PRaNTFdCahk/UgyJXd1J8E6YWsKNe0d4AaABAg,16146,15999,1,UgyJXd1J8E6YWsKNe0d4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,Man u absolute cheats yet again they must pay the refs off corrupt.wolves played so well should have won.,0,0
PRaNTFdCahk/Ugyqk_UoOWo1TjKi5_p4AaABAg,16147,15999,1,Ugyqk_UoOWo1TjKi5_p4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,❤❤,1,0
PRaNTFdCahk/Ugxbzj2qJBTLj2cB4Ax4AaABAg,16148,15999,1,Ugxbzj2qJBTLj2cB4Ax4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,울버햄튼 경기력 너무 좋았어요 올해 기대됩니다,3,1
PRaNTFdCahk/UgwJ4huppxtuNRT8sbZ4AaABAg,16149,15999,1,UgwJ4huppxtuNRT8sbZ4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,united werent as bad as i thought tbf but wolves shouldve scored 2 atleast,0,0
PRaNTFdCahk/UgyES10jDe24fcUlJu54AaABAg,16150,15999,1,UgyES10jDe24fcUlJu54AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,"to be honest this was luckiest win to Man utd, only football will legends do understand the topic😊",4,0
PRaNTFdCahk/Ugze8tNC0a5rO67GA0Z4AaABAg,16151,15999,1,Ugze8tNC0a5rO67GA0Z4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,Referee is a coward.,0,0
PRaNTFdCahk/Ugxn6EVYgupho1XKhZd4AaABAg,16152,15999,1,Ugxn6EVYgupho1XKhZd4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,Gary is the most unlucky manager ever.,1,0
PRaNTFdCahk/Ugwj3soXxxHNiCVKsch4AaABAg,16153,15999,1,Ugwj3soXxxHNiCVKsch4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,Keep your chins up wolves and keep going you all play well 🐺⚽️👍,2,0
PRaNTFdCahk/UgwUiP6xksZlBTZ-F7h4AaABAg,16154,15999,1,UgwUiP6xksZlBTZ-F7h4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,"Robbed, typical ManUnited, the got th ref as 12 player",0,0
PRaNTFdCahk/Ugw8NetJiIY-PHxhwjJ4AaABAg,16155,15999,1,Ugw8NetJiIY-PHxhwjJ4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,Acuna Messi,0,0
PRaNTFdCahk/UgypDM09V20gl2zRPFR4AaABAg,16156,15999,1,UgypDM09V20gl2zRPFR4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,"Nothing promising about it. No consistency, No pressing and opponents could play freely. Wolves played better. Front line is hopeless. Selfishness, Rashford had a chance to pass to Garnach to score but squandered it. Same with Bruno eho wanted to score instead of a simple pass and ball was taken from his feet. This left much pressure on Midfied and defenders.  Utd must wake up or even 1st 4 will not be attained this season.",0,0
PRaNTFdCahk/UgxdgxyjxiYCwuiirLh4AaABAg,16157,15999,1,UgxdgxyjxiYCwuiirLh4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,😂😂😂😭😭😭,0,0
PRaNTFdCahk/Ugy24QmoAkJCZwLViPF4AaABAg,16158,15999,1,Ugy24QmoAkJCZwLViPF4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,Aaron wan bisakka is underrated,0,0
PRaNTFdCahk/UgzkdSfpATlAmOJzFnN4AaABAg,16159,15999,1,UgzkdSfpATlAmOJzFnN4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,Wolves play well a lot but can never score,0,0
PRaNTFdCahk/UgyMCxUKL2K6mRX0vrZ4AaABAg,16160,15999,1,UgyMCxUKL2K6mRX0vrZ4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,not fair this game.. 😮 in tempo wolves won this match..,0,0
PRaNTFdCahk/Ugwb9pZWqa1T5JecUop4AaABAg,16161,15999,1,Ugwb9pZWqa1T5JecUop4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,"Barring the obvious penalty, Wolves should have finished this game 30 minutes earlier. Lack of concentration and focus cancelled that. 3 clear cut chances missed.",0,0
PRaNTFdCahk/UgyAlyr7MjiTR8N31wt4AaABAg,16162,15999,1,UgyAlyr7MjiTR8N31wt4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,Spurs fan here. Wolves really deserved more out of that. Quality football🎉,26,4
PRaNTFdCahk/Ugyr-NbLfXjGqNQurrx4AaABAg,16163,15999,1,Ugyr-NbLfXjGqNQurrx4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,"Ridiculous and disgraceful officiating, how's that not a penalty?",0,1
PRaNTFdCahk/Ugx06_TbUum5yXXFGSx4AaABAg,16164,15999,1,Ugx06_TbUum5yXXFGSx4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,i'm man utd fan but wolves deserves a win,2,0
PRaNTFdCahk/UgyQSk_DStZws21KHgt4AaABAg,16165,15999,1,UgyQSk_DStZws21KHgt4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,Wolves need a striker asap they shouldn't lose games like this!!!!,3,0
PRaNTFdCahk/Ugy0hzzy5KqRhYOJ9DZ4AaABAg,16166,15999,1,Ugy0hzzy5KqRhYOJ9DZ4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,The way Wolves play they are going to finish in the top seven.,1,0
PRaNTFdCahk/UgwEySrKp8Dx2mR4L1J4AaABAg,16167,15999,1,UgwEySrKp8Dx2mR4L1J4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,"We can see wolves play much better than united, so unlucky for wolves, undeserved win by united",0,0
PRaNTFdCahk/UgxxUMshMMAz1mes4TN4AaABAg,16168,15999,1,UgxxUMshMMAz1mes4TN4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,That ain’t no penalty good game wolves need to do better at taking their chances,0,0
PRaNTFdCahk/UgwPpkKL8Li-oc4SdaJ4AaABAg,16169,15999,1,UgwPpkKL8Li-oc4SdaJ4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,"In Man U home match, no way u can claim any foul penalty…all would be ignored … claim 3 points penalised away team, thereafter admit VAR mistake blah blah blah..so many video prove, so many eyes, just useless …favourite would always go to Man U ..disgrace",0,0
PRaNTFdCahk/UgzHNYQg654dnJ6S08d4AaABAg,16170,15999,1,UgzHNYQg654dnJ6S08d4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,Wolves' jersey 5 won my heart❤,8,1
PRaNTFdCahk/UgyK2kxr_OYfEwa4oq54AaABAg,16171,15999,1,UgyK2kxr_OYfEwa4oq54AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,👏👏,0,0
PRaNTFdCahk/Ugz60iefUuYuLRJ8yCB4AaABAg,16172,15999,1,Ugz60iefUuYuLRJ8yCB4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,ACUNHA🔥🔥🔥,2,0
PRaNTFdCahk/UgyQTFPHGX42A7NewXx4AaABAg,16173,15999,1,UgyQTFPHGX42A7NewXx4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,Absolutely brilliant performance by this Wolves team they so deserved to win this game,3,1
PRaNTFdCahk/UgzzlL0qIfpTsez4n_F4AaABAg,16174,15999,1,UgzzlL0qIfpTsez4n_F4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,GGMU.. 🤜💢🤛,0,0
PRaNTFdCahk/Ugx0IUmBFT_F6kjpht94AaABAg,16175,15999,1,Ugx0IUmBFT_F6kjpht94AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,defence saved our ass...there wasn't a single positive from this match,0,0
PRaNTFdCahk/UgytDFTBakyjHXP4YWZ4AaABAg,16176,15999,1,UgytDFTBakyjHXP4YWZ4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,United midfield are a big worry here…. Down the middle it was so easy,0,0
PRaNTFdCahk/Ugxb9pFZ_peNd7aKsg14AaABAg,16177,15999,1,Ugxb9pFZ_peNd7aKsg14AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,I want to discuss -how do I can't sponsor a gold medal and shiny dimon statue of Manchester United FC -Ask Mitrade.,0,0
PRaNTFdCahk/UgwC2WW2b2Tr8whlyxN4AaABAg,16178,15999,1,UgwC2WW2b2Tr8whlyxN4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,VAR to the rescue lmao. MAN UTD didn't deserve the three points at all,1,0
PRaNTFdCahk/Ugz4L_JXZN7Up6ADB8F4AaABAg,16179,15999,1,Ugz4L_JXZN7Up6ADB8F4AaABAg,data,items.*,fetched (200),2023-10-16 14:50:28.490594,YouTube:/commentThreads,How and who will have a gold ADIDDAS FOOTBALL SHoe? 1:47,0,0
